sample,subgroup,dose_exposure_10pp,exposure_share,att_dose,att_std_error,att_ci_low,att_ci_high,acrt_dose,acrt_std_error,acrt_ci_low,acrt_ci_high,overall_att,overall_att_se,overall_acrt,overall_acrt_se
age3_cno4,30-39,0.20299999999999999,0.0203,0.0031963013434006954,0.038758657282785255,-0.07759571650549606,0.08398831919229745,0.07633902716034574,0.020814103646621132,0.030046435491725643,0.12263161882896584,0.0697654275490871,0.023610912846312896,0.03976485778364553,0.005289838737526985
age3_cno4,30-39,0.44099999999999995,0.0441,0.02136498980756298,0.03387754992488833,-0.04925241053834967,0.09198239015347562,0.07633902716034574,0.020814103646621132,0.030046435491725643,0.12263161882896584,0.0697654275490871,0.023610912846312896,0.03976485778364553,0.005289838737526985
age3_cno4,30-39,1.186,0.1186,0.07823756504202056,0.020742897148193246,0.03499921175213517,0.12147591833190596,0.07633902716034574,0.020814103646621132,0.030046435491725643,0.12263161882896584,0.0697654275490871,0.023610912846312896,0.03976485778364553,0.005289838737526985
age3_cno4,30-39,2.7779999999999996,0.2778,0.19976929628129092,0.037348554640804624,0.12191662271845838,0.27762196984412346,0.07633902716034574,0.020814103646621132,0.030046435491725643,0.12263161882896584,0.0697654275490871,0.023610912846312896,0.03976485778364553,0.005289838737526985
age3_cno4,30-39,4.053999999999999,0.4054,0.29717789493789204,0.0634629987353,0.16488993436284466,0.4294658555129394,0.07633902716034574,0.020814103646621132,0.030046435491725643,0.12263161882896584,0.0697654275490871,0.023610912846312896,0.03976485778364553,0.005289838737526985
