beta_log_points,se,p_value_normal,ci95_low,ci95_high,effect_pct,nobs,clusters,fe_cols,fe_groups,demean_iterations_y,demean_iterations_x,spec,outcome,regressor,notes
0.001889672448822377,0.04388654865189619,0.9656552006159091,-0.08412796290889415,0.08790730780653891,0.1891459004962348,23734,377,cno4 + cno2_period,"{""cno4"": 377, ""cno2_period"": 3780}",7,7,cno2_month_fe_binary_ln_parados,ln_parados,did_post,High exposure vs zero exposure with CNO4 FE and CNO2-by-month FE; clustered by CNO4.
0.00989221797073683,0.044222179241589145,0.8229957350918495,-0.07678325334277789,0.09656768928425155,0.9941307694150581,23751,377,cno4 + cno2_period,"{""cno4"": 377, ""cno2_period"": 3780}",2,2,cno2_month_fe_binary_ln_parados_p1,ln_parados_p1,did_post,High exposure vs zero exposure with CNO4 FE and CNO2-by-month FE; clustered by CNO4.
0.04043927259718735,0.043924059636081994,0.35722620806689376,-0.04565188428953336,0.12653042948390808,4.126807427669266,23751,377,cno4 + cno2_period,"{""cno4"": 377, ""cno2_period"": 3780}",2,2,cno2_month_fe_binary_ln_contratos_p1,ln_contratos_p1,did_post,High exposure vs zero exposure with CNO4 FE and CNO2-by-month FE; clustered by CNO4.
-0.0012024288182193163,0.01121340822341508,0.9146054510259662,-0.023180708936112873,0.020775851299674238,-0.12017061903530912,31605,502,cno4 + cno2_period,"{""cno4"": 502, ""cno2_period"": 3906}",7,6,cno2_month_fe_continuous_ln_parados,ln_parados,exposure_10pp_post,Continuous exposure per 10pp with CNO4 FE and CNO2-by-month FE; clustered by CNO4.
0.012958887587380365,0.014009180461704471,0.35495121657595363,-0.014499106117560397,0.04041688129232113,1.3043217852885203,31626,502,cno4 + cno2_period,"{""cno4"": 502, ""cno2_period"": 3906}",2,2,cno2_month_fe_continuous_ln_contratos_p1,ln_contratos_p1,exposure_10pp_post,Continuous exposure per 10pp with CNO4 FE and CNO2-by-month FE; clustered by CNO4.
