sample,subgroup,dose_exposure_10pp,exposure_share,att_dose,att_std_error,att_ci_low,att_ci_high,acrt_dose,acrt_std_error,acrt_ci_low,acrt_ci_high,overall_att,overall_att_se,overall_acrt,overall_acrt_se
total_cno4,all,0.20299999999999999,0.0203,0.0057377351634852625,0.014938023760002642,-0.03415141768402632,0.04562688801099684,0.03925599465655257,0.01270954188206116,0.011433463353362885,0.06707852595974226,0.03931672386073671,0.014323416062842636,0.020405895775075282,0.0032509815965473397
total_cno4,all,0.43674999999999997,0.043675,0.014913823914454429,0.01576067506015613,-0.02717206285042379,0.05699971067933265,0.03925599465655257,0.01270954188206116,0.011433463353362885,0.06707852595974226,0.03931672386073671,0.014323416062842636,0.020405895775075282,0.0032509815965473397
total_cno4,all,1.1745,0.11745000000000001,0.043874933972326106,0.0184137546742883,-0.005295497572036144,0.09304536551668835,0.03925599465655257,0.01270954188206116,0.011433463353362885,0.06707852595974226,0.03931672386073671,0.014323416062842636,0.020405895775075282,0.0032509815965473397
total_cno4,all,2.763,0.2763,0.10623308148425989,0.0336822046792568,0.016291156616695848,0.19617500635182394,0.03925599465655257,0.01270954188206116,0.011433463353362885,0.06707852595974226,0.03931672386073671,0.014323416062842636,0.020405895775075282,0.0032509815965473397
total_cno4,all,4.046,0.40460000000000007,0.15659852262861682,0.05226530636382372,0.017033957217307327,0.2961630880399263,0.03925599465655257,0.01270954188206116,0.011433463353362885,0.06707852595974226,0.03931672386073671,0.014323416062842636,0.020405895775075282,0.0032509815965473397
