sample,subgroup,event_time,estimate,std_error,ci_low,ci_high,overall_att,overall_se
age3_cno4,<18 to 29,19,0.045401899324083554,0.007063462034706053,0.022103079597627483,0.06870071905053962,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,20,0.04674270344540287,0.009409016703831307,0.01570707489545734,0.0777783319953484,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,21,0.04424807280257185,0.006204578997070917,0.02378227758472769,0.06471386802041601,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,22,0.046570916868099534,0.0055466049969855455,0.02827544797711334,0.06486638575908572,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,23,0.051706909670161526,0.007104934678606743,0.028271292485309844,0.07514252685501321,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,24,0.043869786385623506,0.005496227580298084,0.02574048733372169,0.061999085437525324,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,25,0.04362719383488412,0.008170238842755228,0.0166776723418639,0.07057671532790434,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,26,0.04285656507523739,0.009484381514433583,0.011572345802029906,0.07414078434844487,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,27,0.045403325175132146,0.005559870824768307,0.027064098969600457,0.06374255138066384,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,28,0.04154441105402758,0.00685925241326726,0.01891917648070644,0.06416964562734871,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,29,0.04060165061266388,0.008111580024251852,0.013845615151133871,0.06735768607419389,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,30,0.04855939210877066,0.0078090304397636645,0.02280131603212433,0.07431746818541698,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,31,0.04959499066329189,0.010696080240765342,0.014313984821562147,0.08487599650502164,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,32,0.061843823031124207,0.008261100727723378,0.03459459373653625,0.08909305232571216,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,33,0.055442696998665504,0.0068500389029402765,0.03284785317638139,0.07803754082094962,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,34,0.06233622187708154,0.007109583133477115,0.03888527177028603,0.08578717198387704,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,35,0.053000115652193674,0.009908782170249979,0.020316011404299346,0.08568421990008801,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,36,0.053207135468427424,0.008162498559648255,0.02628314528850197,0.08013112564835288,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,37,0.0453300401342034,0.0078056923090933355,0.019582974876944107,0.0710771053914627,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,38,0.04956004078599215,0.01078834346140408,0.013974704838928487,0.08514537673305582,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,39,0.05855264815844857,0.011482876958850034,0.020676394433180735,0.09642890188371642,0.03932371782979836,0.005254549232082454
age3_cno4,<18 to 29,40,0.06648746127126962,0.009862397640396975,0.033956356330773214,0.09901856621176602,0.03932371782979836,0.005254549232082454
