sample,subgroup,dose_exposure_10pp,exposure_share,att_dose,att_std_error,att_ci_low,att_ci_high,acrt_dose,acrt_std_error,acrt_ci_low,acrt_ci_high,overall_att,overall_att_se,overall_acrt,overall_acrt_se
province_cno4,all,0.20299999999999999,0.0203,-0.003248432440490906,0.005792376107132465,-0.01506374951395563,0.00856688463297382,0.020123569363714434,0.0068997321446073985,0.006600342857310629,0.03364679587011824,0.015203281701610763,0.004341729396871753,0.010482329990486173,0.0014993638205953214
province_cno4,all,0.437,0.0437,0.0014604827906182702,0.004734909940435748,-0.008197809631322512,0.011118775212559051,0.020123569363714434,0.0068997321446073985,0.006600342857310629,0.03364679587011824,0.015203281701610763,0.004341729396871753,0.010482329990486173,0.0014993638205953214
province_cno4,all,1.2069999999999999,0.12069999999999999,0.01695563120067838,0.004805522721499389,0.007153302483049075,0.026757959918307685,0.020123569363714434,0.0068997321446073985,0.006600342857310629,0.03364679587011824,0.015203281701610763,0.004341729396871753,0.010482329990486173,0.0014993638205953214
province_cno4,all,3.063,0.3063,0.05430497593973237,0.009448689245174476,0.03503149346974824,0.0735784584097165,0.020123569363714434,0.0068997321446073985,0.006600342857310629,0.03364679587011824,0.015203281701610763,0.004341729396871753,0.010482329990486173,0.0014993638205953214
province_cno4,all,4.053999999999999,0.4054,0.07424743317917337,0.013191740475506614,0.04733885652838503,0.10115600982996172,0.020123569363714434,0.0068997321446073985,0.006600342857310629,0.03364679587011824,0.015203281701610763,0.004341729396871753,0.010482329990486173,0.0014993638205953214
