sample,subgroup,dose_exposure_10pp,exposure_share,att_dose,att_std_error,att_ci_low,att_ci_high,acrt_dose,acrt_std_error,acrt_ci_low,acrt_ci_high,overall_att,overall_att_se,overall_acrt,overall_acrt_se
age3_cno4,<18 to 29,0.20299999999999999,0.0203,-0.028893144995245902,0.027826201740976345,-0.11233325074664,0.0545469607561482,0.07549214383684741,0.018133113739069694,0.035885014466554226,0.11509927320714058,0.03797547805965467,0.02569767814194169,0.03932371782979836,0.003946183788879354
age3_cno4,<18 to 29,0.44299999999999995,0.0443,-0.010775030474402524,0.032870485298893005,-0.10934100778493154,0.0877909468361265,0.07549214383684741,0.018133113739069694,0.035885014466554226,0.11509927320714058,0.03797547805965467,0.02569767814194169,0.03932371782979836,0.003946183788879354
age3_cno4,<18 to 29,1.2069999999999999,0.12069999999999999,0.04690096741694888,0.02439177124936387,-0.026240598631343703,0.12004253346524146,0.07549214383684741,0.018133113739069694,0.035885014466554226,0.11509927320714058,0.03797547805965467,0.02569767814194169,0.03932371782979836,0.003946183788879354
age3_cno4,<18 to 29,2.828,0.2828,0.1692737325764785,0.04627057009380977,0.030526040823801837,0.30802142432915514,0.07549214383684741,0.018133113739069694,0.035885014466554226,0.11509927320714058,0.03797547805965467,0.02569767814194169,0.03932371782979836,0.003946183788879354
age3_cno4,<18 to 29,4.053999999999999,0.4054,0.26182710092045336,0.07797004542624549,0.0280248415834716,0.4956293602574351,0.07549214383684741,0.018133113739069694,0.035885014466554226,0.11509927320714058,0.03797547805965467,0.02569767814194169,0.03932371782979836,0.003946183788879354
