"cno4","occupation_title","period","time_period","event_time","first_treat_period","Y","D_raw","G","D","id"
"0011","Oficiales de las fuerzas armadas","2021-01",1,-20,21,4.95582705760126,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-02",2,-19,21,4.95582705760126,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-03",3,-18,21,5.02388052084628,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-04",4,-17,21,4.98360662170834,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-05",5,-16,21,4.94875989037817,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-06",6,-15,21,4.88280192258637,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-07",7,-14,21,4.85203026391962,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-08",8,-13,21,4.91265488573605,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-09",9,-12,21,4.91265488573605,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-10",10,-11,21,4.89783979995091,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-11",11,-10,21,4.88280192258637,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2021-12",12,-9,21,4.8283137373023,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-01",13,-8,21,4.80402104473326,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-02",14,-7,21,4.72738781871234,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-03",15,-6,21,4.83628190695148,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-04",16,-5,21,4.82028156560504,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-05",17,-4,21,4.71849887129509,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-06",18,-3,21,4.72738781871234,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-07",19,-2,21,4.7361984483945,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-08",20,-1,21,4.7361984483945,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-09",21,0,21,4.74493212836325,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-10",22,1,21,4.8283137373023,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-11",23,2,21,4.86753445045558,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2022-12",24,3,21,4.78749174278205,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-01",25,4,21,4.94875989037817,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-02",26,5,21,4.91998092582813,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-03",27,6,21,4.969813299576,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-04",28,7,21,4.97673374242057,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-05",29,8,21,4.9416424226093,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-06",30,9,21,4.9416424226093,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-07",31,10,21,4.94875989037817,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-08",32,11,21,4.92725368515721,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-09",33,12,21,4.94875989037817,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-10",34,13,21,5.00394630594546,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-11",35,14,21,4.96284463025991,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2023-12",36,15,21,4.99721227376411,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-01",37,16,21,5.04342511691925,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-02",38,17,21,4.99043258677874,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-03",39,18,21,5.03043792139244,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-04",40,19,21,4.96284463025991,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-05",41,20,21,5.04342511691925,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-06",42,21,21,4.99043258677874,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-07",43,22,21,5.06890420222023,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-08",44,23,21,4.99043258677874,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-09",45,24,21,5.05624580534831,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-10",46,25,21,5.07517381523383,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-11",47,26,21,5.09375020080676,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2024-12",48,27,21,5.11198778835654,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-01",49,28,21,5.15905529921453,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-02",50,29,21,5.11198778835654,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-03",51,30,21,5.14749447681345,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-04",52,31,21,5.12989871492307,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-05",53,32,21,5.13579843705026,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-06",54,33,21,5.02388052084628,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-07",55,34,21,5.03043792139244,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-08",56,35,21,5.02388052084628,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-09",57,36,21,5.04342511691925,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-10",58,37,21,5.05624580534831,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-11",59,38,21,5.02388052084628,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2025-12",60,39,21,4.95582705760126,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2026-01",61,40,21,5.00394630594546,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2026-02",62,41,21,4.97673374242057,0,0,0,1
"0011","Oficiales de las fuerzas armadas","2026-03",63,42,21,4.91998092582813,0,0,0,1
"0012","Suboficiales de las fuerzas armadas","2021-01",1,-20,21,3.76120011569356,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-02",2,-19,21,3.73766961828337,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-03",3,-18,21,3.80666248977032,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-04",4,-17,21,3.87120101090789,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-05",5,-16,21,3.68887945411394,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-06",6,-15,21,3.80666248977032,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-07",7,-14,21,3.85014760171006,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-08",8,-13,21,3.8286413964891,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-09",9,-12,21,3.80666248977032,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-10",10,-11,21,3.73766961828337,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-11",11,-10,21,3.78418963391826,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2021-12",12,-9,21,3.68887945411394,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-01",13,-8,21,3.63758615972639,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-02",14,-7,21,3.58351893845611,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-03",15,-6,21,3.61091791264422,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-04",16,-5,21,3.46573590279973,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-05",17,-4,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-06",18,-3,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-07",19,-2,21,3.52636052461616,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-08",20,-1,21,3.40119738166216,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-09",21,0,21,3.43398720448515,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-10",22,1,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-11",23,2,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2022-12",24,3,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-01",25,4,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-02",26,5,21,3.49650756146648,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-03",27,6,21,3.43398720448515,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-04",28,7,21,3.25809653802148,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-05",29,8,21,3.46573590279973,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-06",30,9,21,3.40119738166216,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-07",31,10,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-08",32,11,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-09",33,12,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-10",34,13,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-11",35,14,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2023-12",36,15,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-01",37,16,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-02",38,17,21,3.17805383034795,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-03",39,18,21,3.2188758248682,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-04",40,19,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-05",41,20,21,3.17805383034795,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-06",42,21,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-07",43,22,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-08",44,23,21,3.52636052461616,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-09",45,24,21,3.49650756146648,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-10",46,25,21,3.40119738166216,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-11",47,26,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2024-12",48,27,21,3.46573590279973,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-01",49,28,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-02",50,29,21,3.25809653802148,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-03",51,30,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-04",52,31,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-05",53,32,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-06",54,33,21,3.29583686600433,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-07",55,34,21,3.36729582998647,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-08",56,35,21,3.3322045101752,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-09",57,36,21,3.09104245335832,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-10",58,37,21,3.2188758248682,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-11",59,38,21,3.25809653802148,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2025-12",60,39,21,3.25809653802148,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2026-01",61,40,21,2.94443897916644,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2026-02",62,41,21,3.09104245335832,0,0,0,2
"0012","Suboficiales de las fuerzas armadas","2026-03",63,42,21,3.17805383034795,0,0,0,2
"0020","Tropa y marinería de las fuerzas armadas","2021-01",1,-20,21,7.27239839257005,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-02",2,-19,21,7.27309259599952,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-03",3,-18,21,7.27793857294566,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-04",4,-17,21,7.27655640271871,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-05",5,-16,21,7.25417784645652,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-06",6,-15,21,7.2086003379602,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-07",7,-14,21,7.13169851046691,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-08",8,-13,21,7.11151211649616,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-09",9,-12,21,7.09090982207998,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-10",10,-11,21,7.10249935577465,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-11",11,-10,21,7.08086789669078,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2021-12",12,-9,21,7.06731984865348,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-01",13,-8,21,7.07157336421153,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-02",14,-7,21,7.07326971745971,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-03",15,-6,21,7.09920174355309,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-04",16,-5,21,7.04664727784876,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-05",17,-4,21,6.98841318199959,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-06",18,-3,21,6.98100574072173,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-07",19,-2,21,6.97634807044775,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-08",20,-1,21,6.98656645940643,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-09",21,0,21,7.02997291170639,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-10",22,1,21,7.05272104923232,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-11",23,2,21,7.0352685992811,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2022-12",24,3,21,7.01750614294126,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-01",25,4,21,7.06561336359772,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-02",26,5,21,7.07496319796604,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-03",27,6,21,7.07918439460967,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-04",28,7,21,7.06219163228656,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-05",29,8,21,7.04228617193974,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-06",30,9,21,7.0825485693553,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-07",31,10,21,7.05703698169789,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-08",32,11,21,7.05185562295589,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-09",33,12,21,7.08924315502751,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-10",34,13,21,7.10414409298753,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-11",35,14,21,7.08002649992259,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2023-12",36,15,21,7.09754885061479,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-01",37,16,21,7.13648320859025,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-02",38,17,21,7.09920174355309,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-03",39,18,21,7.05358572719368,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-04",40,19,21,7.05185562295589,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-05",41,20,21,7.01571242048723,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-06",42,21,21,7.01391547481053,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-07",43,22,21,6.98841318199959,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-08",44,23,21,7.01481435127554,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-09",45,24,21,7.01660968389422,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-10",46,25,21,7.06219163228656,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-11",47,26,21,7.08170858610557,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2024-12",48,27,21,7.07580886397839,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-01",49,28,21,7.09340462586877,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-02",50,29,21,7.07580886397839,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-03",51,30,21,7.06561336359772,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-04",52,31,21,7.0343879299155,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-05",53,32,21,7.01121398735037,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-06",54,33,21,7.00306545878646,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-07",55,34,21,6.98933526597456,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-08",56,35,21,7.01211529430638,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-09",57,36,21,6.99576615630485,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-10",58,37,21,7.02464903045364,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-11",59,38,21,7.03614849375054,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2025-12",60,39,21,7.01481435127554,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2026-01",61,40,21,6.99759598298193,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2026-02",62,41,21,6.99301512293296,0,0,0,3
"0020","Tropa y marinería de las fuerzas armadas","2026-03",63,42,21,6.95081476844258,0,0,0,3
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-01",1,-20,21,4.74493212836325,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-02",2,-19,21,4.75359019110636,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-03",3,-18,21,4.7361984483945,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-04",4,-17,21,4.70953020131233,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-05",5,-16,21,4.63472898822964,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-06",6,-15,21,4.58496747867057,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-07",7,-14,21,4.54329478227,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-08",8,-13,21,4.51085950651685,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-09",9,-12,21,4.45434729625351,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-10",10,-11,21,4.38202663467388,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-11",11,-10,21,4.45434729625351,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2021-12",12,-9,21,4.47733681447821,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-01",13,-8,21,4.45434729625351,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-02",14,-7,21,4.4188406077966,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-03",15,-6,21,4.44265125649032,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-04",16,-5,21,4.39444915467244,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-05",17,-4,21,4.4188406077966,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-06",18,-3,21,4.30406509320417,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-07",19,-2,21,4.35670882668959,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-08",20,-1,21,4.39444915467244,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-09",21,0,21,4.30406509320417,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-10",22,1,21,4.27666611901606,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-11",23,2,21,4.27666611901606,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2022-12",24,3,21,4.26267987704132,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-01",25,4,21,4.33073334028633,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-02",26,5,21,4.24849524204936,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-03",27,6,21,4.20469261939097,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-04",28,7,21,4.14313472639153,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-05",29,8,21,4.17438726989564,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-06",30,9,21,4.75359019110636,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-07",31,10,21,4.85981240436167,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-08",32,11,21,4.81218435537242,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-09",33,12,21,4.74493212836325,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-10",34,13,21,4.75359019110636,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-11",35,14,21,4.70048036579242,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2023-12",36,15,21,4.66343909411207,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-01",37,16,21,4.62497281328427,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-02",38,17,21,4.61512051684126,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-03",39,18,21,4.63472898822964,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-04",40,19,21,4.63472898822964,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-05",41,20,21,4.57471097850338,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-06",42,21,21,4.54329478227,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-07",43,22,21,4.64439089914137,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-08",44,23,21,4.59511985013459,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-09",45,24,21,4.61512051684126,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-10",46,25,21,4.48863636973214,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-11",47,26,21,4.44265125649032,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2024-12",48,27,21,4.43081679884331,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-01",49,28,21,4.45434729625351,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-02",50,29,21,4.44265125649032,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-03",51,30,21,4.46590811865458,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-04",52,31,21,4.39444915467244,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-05",53,32,21,4.33073334028633,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-06",54,33,21,4.30406509320417,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-07",55,34,21,4.23410650459726,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-08",56,35,21,4.21950770517611,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-09",57,36,21,4.07753744390572,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-10",58,37,21,4.07753744390572,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-11",59,38,21,4.11087386417331,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2025-12",60,39,21,4.0943445622221,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2026-01",61,40,21,4.15888308335967,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2026-02",62,41,21,4.12713438504509,0,0,0,4
"1111","Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo","2026-03",63,42,21,4.07753744390572,0,0,0,4
"1112","Personal directivo de la administración pública","2021-01",1,-20,21,5.54517744447956,0,0,0,5
"1112","Personal directivo de la administración pública","2021-02",2,-19,21,5.52942908751142,0,0,0,5
"1112","Personal directivo de la administración pública","2021-03",3,-18,21,5.50125821054473,0,0,0,5
"1112","Personal directivo de la administración pública","2021-04",4,-17,21,5.46806014113513,0,0,0,5
"1112","Personal directivo de la administración pública","2021-05",5,-16,21,5.40717177146012,0,0,0,5
"1112","Personal directivo de la administración pública","2021-06",6,-15,21,5.41164605185504,0,0,0,5
"1112","Personal directivo de la administración pública","2021-07",7,-14,21,5.32787616878958,0,0,0,5
"1112","Personal directivo de la administración pública","2021-08",8,-13,21,5.33271879326537,0,0,0,5
"1112","Personal directivo de la administración pública","2021-09",9,-12,21,5.25227342804663,0,0,0,5
"1112","Personal directivo de la administración pública","2021-10",10,-11,21,5.2040066870768,0,0,0,5
"1112","Personal directivo de la administración pública","2021-11",11,-10,21,5.17048399503815,0,0,0,5
"1112","Personal directivo de la administración pública","2021-12",12,-9,21,5.09375020080676,0,0,0,5
"1112","Personal directivo de la administración pública","2022-01",13,-8,21,5.09375020080676,0,0,0,5
"1112","Personal directivo de la administración pública","2022-02",14,-7,21,5.11799381241676,0,0,0,5
